02/23/2008, 02:54:57 AM, 4, 0, C:\Documents and Settings\wahyu\My Documents\waynh project\vb project\travel project\laporan penjualan-AIRLINES3.rpt:This field name is not known.
02/23/2008, 02:57:00 AM, 4, 0, C:\Documents and Settings\wahyu\My Documents\waynh project\vb project\travel project\laporan penjualan-AIRLINES3.rpt:This field name is not known.
02/23/2008, 03:28:17 AM, 4, 0, :Invalid directory.
02/23/2008, 03:28:44 AM, 4, 0, :Invalid directory.
02/23/2008, 03:28:51 AM, 4, 0, :File not found.
02/23/2008, 03:31:26 AM, 4, 0, :Invalid directory.
02/23/2008, 03:32:04 AM, 4, 0, :Invalid directory.
02/23/2008, 03:37:01 AM, 4, 0, :Invalid directory.
02/23/2008, 03:38:24 AM, 4, 0, :File not found.
02/23/2008, 03:39:07 AM, 4, 0, :Invalid directory.
02/23/2008, 03:39:29 AM, 4, 0, :Invalid directory.
02/23/08, 03:43:57, 4, 0, :Invalid directory.
02/23/2008, 03:47:42 AM, 4, 0, :Invalid directory.
02/24/2008, 11:44:30 AM, 4, 0, :Invalid directory.
02/24/2008, 11:51:24 AM, 4, 0, :Invalid directory.
02/24/2008, 12:31:00 PM, 4, 0, :Invalid directory.
02/24/2008, 12:32:36 PM, 4, 0, :Invalid directory.
02/25/08, 10:12:08, 4, 0, :Invalid directory.
02/25/2008, 03:20:56 PM, 4, 0, :Invalid directory.
02/25/2008, 03:23:30 PM, 4, 0, :Invalid directory.
02/28/08, 20:26:40, 4, 0, :Invalid directory.
02/28/08, 20:27:08, 4, 0, :File not found.
03/01/08, 11:39:19, 4, 0, :Invalid directory.
03/07/2008, 02:22:48 PM, 4, 0, :Invalid directory.
03/07/08, 15:50:02, 4, 0, :Invalid directory.
03/07/08, 15:50:17, 4, 0, :File not found.
03/09/08, 22:27:21, 4, 0, :Invalid directory.
03/09/2008, 10:28:47 PM, 4, 0, :Invalid directory.
03/09/2008, 10:29:34 PM, 4, 0, :Invalid directory.
03/09/2008, 10:30:56 PM, 4, 0, :Invalid directory.
03/09/2008, 10:36:05 PM, 4, 0, :Invalid directory.
03/09/2008, 10:36:41 PM, 4, 0, :File not found.
03/09/08, 22:38:18, 4, 0, :Invalid directory.
03/09/08, 22:41:16, 4, 0, :File not found.
03/10/08, 11:17:28, 4, 0, :Invalid directory.
03/10/08, 11:17:43, 4, 0, :File not found.
03/10/08, 14:32:42, 4, 0, :Invalid directory.
03/10/08, 14:38:16, 4, 0, :File not found.
03/12/2008, 04:29:12 PM, 4, 0, :Invalid directory.
03/12/2008, 04:29:35 PM, 4, 0, :File not found.
03/14/2008, 10:17:55 AM, 4, 0, :Invalid directory.
03/14/2008, 10:22:27 AM, 4, 0, :Invalid directory.
03/14/2008, 10:26:25 AM, 4, 0, :Invalid directory.
03/14/2008, 11:03:55 AM, 4, 0, :Invalid directory.
03/14/2008, 11:03:59 AM, 4, 0, :File not found.
03/14/2008, 11:04:50 AM, 4, 0, :Invalid directory.
03/14/2008, 11:04:53 AM, 4, 0, :File not found.
03/14/2008, 11:10:14 AM, 4, 0, :Invalid directory.
03/14/2008, 11:10:17 AM, 4, 0, :File not found.
03/14/2008, 11:16:49 AM, 4, 0, :Invalid directory.
